timesteps,episode_reward,episode_length
1276472,11.935555,55
1276608,10.005049,32
1276616,18.533991,55
1276624,19.723976,94
1276624,-0.863662,1
1276680,5.460996,27
1276728,13.042099,62
1276768,11.405107,39
1276872,10.338435,33
1276880,11.407496,32
1276928,14.756643,57
1276944,6.164611,22
1276976,9.976322,44
1277104,-1.645891,47
1277144,15.384232,87
1277208,18.539207,66
1277224,14.326715,44
1277256,7.316035,47
1277312,12.228797,48
1277376,5.129976,15
1277384,10.37952,30
1277392,15.238008,56
1277408,14.869547,54
1277488,10.946619,35
1277496,7.597516,34
1277520,5.205419,17
1277560,3.603859,21
1277624,13.658807,39
1277664,2.989057,13
1277688,7.913078,21
1277688,12.145404,73
1277736,13.678349,41
1277744,6.429837,32
1277840,7.275203,19
1277848,17.799098,59
1277984,8.443536,31
1278024,12.173474,35
1278096,15.662073,51
1278104,16.284442,60
1278104,19.71903,76
1278112,10.766306,34
1278264,16.422363,52
1278280,5.914477,22
1278368,10.748313,34
1278472,8.880431,24
1278496,12.885385,49
1278504,16.570883,60
1278568,9.364436,38
1278584,18.014528,59
1278608,4.065388,14
1278792,14.241833,53
1278792,13.292407,40
1278824,8.355382,105
1278896,11.459837,39
1278920,14.281319,44
1278944,13.223523,42
1278976,8.823315,23
1278992,9.045054,25
1279096,20.823482,74
1279192,8.221554,27
1279200,12.022868,38
1279424,13.589456,54
1279512,16.200826,74
1279512,8.639639,86
1279568,3.694282,7
1279576,14.571885,60
1279696,10.914168,34
1279704,18.620909,63
1279712,-1.118329,2
1279736,13.785803,68
1279888,12.794295,118
1279888,2.776209,278
1279944,14.343421,46
1280000,14.283973,61
1280040,0.128916,5
1280072,14.8841,42
1280080,9.273837,24
1280088,5.256065,65
1280088,9.357951,25
1280200,15.803953,62
1280288,8.698534,31
1280328,19.910692,77
1280384,15.202897,55
1280408,11.170978,40
1280536,13.850777,56
1280560,14.107387,61
1280568,4.528331,20
1280672,17.966424,74
1280688,9.369281,38
1280688,13.245807,50
1280744,14.724812,52
1280744,2.270616,23
1280760,8.149111,24
1280816,5.533158,16
1280816,6.378579,16
1280912,9.839252,47
1280944,9.584507,25
1280960,6.729579,95
1281032,2.330144,15
1281080,5.957188,33
1281144,11.255302,41
1281192,17.938555,54
1281232,15.995418,61
1281256,6.324456,14
1281272,18.756551,75
1281344,13.405365,48
1281456,14.132691,53
1281464,15.564203,65
1281496,6.843912,19
1281496,8.188642,30
1281528,-0.086992,4
1281544,12.287874,34
1281568,3.984662,9
1281608,13.283516,47
1281624,10.136643,68
1281680,13.49606,61
1281696,3.020458,11
1281800,5.999351,34
1281872,4.456106,9
1281920,17.282397,58
1281936,10.076741,30
1281984,6.412803,38
1282016,4.359639,10
1282024,15.915971,50
1282024,19.501157,70
1282064,14.629092,62
1282216,21.098016,84
1282400,15.620702,60
1282432,13.004039,56
1282456,16.303884,54
1282464,18.283146,74
1282472,8.770299,56
1282552,16.554945,61
1282552,0.389791,19
1282592,11.753668,47
1282624,4.193336,19
1282656,5.247356,13
1282688,18.195545,84
1282744,4.515747,11
1282800,9.324221,46
1282800,12.766672,43
1282864,12.987446,39
1282872,-0.950569,1
1282952,18.637431,61
1283016,13.183871,41
1283072,7.061435,34
1283072,6.162829,25
1283080,12.99661,57
1283136,0.438119,15
1283144,16.500711,69
1283168,14.869356,53
1283176,9.852346,47
1283208,11.217416,32
1283216,7.222399,17
1283280,7.176137,26
1283312,7.086686,21
1283360,9.08717,28
1283432,6.170198,45
1283448,11.89848,34
1283472,-0.95638,3
1283576,6.250771,18
1283576,14.48598,46
1283592,13.38779,47
1283616,10.628252,38
1283656,12.904793,47
1283704,5.388399,14
1283736,7.859582,20
1283752,8.396044,35
1283840,21.690768,84
1283872,18.649812,64
1283872,9.255981,37
1283920,9.626341,27
1283960,9.584526,28
1284032,6.28304,52
1284064,3.10606,4
1284072,-0.963571,1
1284088,8.87911,27
1284096,-0.86218,1
1284152,4.211879,29
1284176,8.656073,27
1284232,11.677328,49
1284232,14.483258,45
1284264,7.910225,21
1284336,6.108505,20
1284560,12.183172,61
1284584,11.695639,31
1284608,13.307289,43
1284624,17.163957,59
1284664,14.125427,54
1284768,16.20957,67
1284784,9.704687,28
1284840,19.508084,136
1284856,6.108409,150
1284864,12.34597,35
1284952,6.288664,14
1284968,2.619923,2
1285088,5.73476,15
1285104,14.062275,55
1285128,17.993356,63
1285144,3.165332,7
1285160,12.806599,47
1285184,11.984958,52
1285184,9.80133,40
1285208,3.509039,6
1285320,7.744537,27
1285368,16.929468,64
1285400,5.320965,32
1285408,20.517354,100
1285472,1.501055,13
1285488,10.407288,45
1285512,11.138093,41
1285752,11.720645,43
1285752,14.788281,54
1285760,10.184258,34
1285808,3.813738,7
1285832,9.494541,45
1285904,11.541525,90
1285912,17.50892,50
1286040,20.581773,80
1286160,11.582143,41
1286192,9.519755,36
1286296,10.117361,32
1286360,18.841467,76
1286384,14.665881,72
1286416,18.558899,63
1286480,10.645663,40
1286520,4.958823,20
1286528,12.149719,42
1286592,7.233579,37
1286696,8.610904,27
1286776,6.846086,127
1286784,5.171255,11
1286792,1.220021,51
1286808,14.068941,49
1286808,12.209093,35
1286856,9.880757,42
1286912,5.549413,13
1286968,9.504111,220
1287016,9.244251,26
1287104,6.961703,24
1287176,11.39936,40
1287184,9.607649,49
1287216,21.365167,78
1287248,9.923789,29
1287264,9.907375,61
1287272,13.464706,38
1287336,5.101121,11
1287368,6.749871,24
1287376,19.053389,74
1287536,5.997362,20
1287568,11.841101,44
1287600,8.493812,42
1287624,5.535968,11
1287648,16.294145,58
1287696,9.984042,41
1287704,14.914734,54
1287728,16.227196,78
1287800,14.070318,58
1287816,8.46492,27
1287872,9.87294,28
1288072,18.690695,63
1288088,13.165537,58
1288112,8.531535,51
1288136,15.589643,51
1288168,12.918252,59
1288208,14.695683,49
1288296,7.812482,23
1288360,8.148331,34
1288360,7.461552,24
1288424,7.305125,27
1288472,8.097173,22
1288488,19.801281,77
1288488,13.478272,52
1288728,9.815432,30
1288816,3.552823,11
1288848,17.970346,131
1288880,17.645394,65
1288896,17.705421,59
1288944,17.076029,59
1288952,-1.001203,9
1288960,18.089708,75
1288984,3.324216,4
1289080,18.942613,74
1289120,2.611392,34
1289232,12.587569,137
1289240,5.950416,53
1289312,14.774781,46
1289328,9.480194,43
1289336,13.956428,47
1289360,10.754985,35
1289392,5.963897,20
1289504,7.708777,21
1289552,0.425709,24
1289576,10.217656,33
1289608,4.401486,7
1289640,14.422964,50
1289680,22.317491,98
1289696,13.428541,46
1289728,4.962131,76
1289752,8.19815,22
1289864,11.341171,45
1289960,10.751535,33
1289960,11.633842,40
1290000,11.566943,40
1290064,9.989888,42
1290216,6.838277,103
1290224,11.155548,33
1290264,12.279615,64
1290280,19.654321,84
1290344,15.209186,48
1290400,7.161615,17
1290480,5.081529,10
1290504,9.699375,28
1290512,14.596121,56
1290600,15.45728,47
1290648,10.66577,38
1290672,16.098892,84
1290712,4.03733,8
1290792,14.187078,39
1290880,19.265892,83
1290912,15.370578,51
1290944,8.387105,34
1290984,5.087722,9
1291016,18.976899,63
1291096,2.702515,19
1291104,12.376303,39
1291112,6.3315,50
1291152,2.761197,7
1291176,21.619191,164
1291224,22.34779,78
1291312,8.571088,26
1291456,15.228954,72
1291536,11.289466,53
1291576,10.502606,74
1291576,14.752441,50
1291632,14.781915,51
1291640,8.243505,23
1291680,-0.271692,13
1291696,16.358654,68
1291720,15.60853,51
1291744,4.076458,8
1291808,15.495536,99
1291848,9.253084,27
1291848,4.1336,19
1291856,3.591628,14
1291920,2.564072,14
1291928,0.030388,9
1291928,13.171908,49
1292000,15.580258,53
1292016,6.925845,47
1292016,5.347488,11
1292096,10.279438,31
1292192,14.90792,59
1292264,9.875443,43
1292280,11.297871,33
1292336,12.923688,42
1292352,15.378105,53
1292384,18.704794,67
1292392,3.054957,5
1292408,10.963239,39
1292432,8.457494,21
1292440,16.198351,53
1292576,12.160518,37
1292632,8.449043,31
1292640,9.61097,26
1292664,13.116564,59
1292712,15.486444,47
1292752,13.788504,43
1292808,7.101416,18
1292808,7.949055,21
1292856,14.0466,58
1292960,14.087945,41
1293048,7.336427,59
1293152,10.739238,43
1293200,9.90897,43
1293232,11.636754,34
1293248,16.907674,67
1293288,18.238937,60
1293472,15.824994,90
1293480,12.114617,35
1293488,13.915883,55
1293536,6.712636,31
1293584,9.03035,42
1293608,14.17007,47
1293632,7.586165,19
1293640,17.266774,150
1293640,12.94539,61
1293704,4.616201,8
1293736,9.700409,25
1293840,6.89034,44
1293920,14.506559,56
1293920,11.961158,36
1293944,14.372834,45
1293952,12.294132,39
1293976,-0.684311,4
1294032,11.106498,53
1294056,2.238847,13
1294072,8.932214,46
1294120,10.024882,35
1294144,8.040529,28
1294160,7.638564,53
1294160,9.999965,30
1294200,7.133649,16
1294352,7.75542,24
1294360,12.958398,38
1294360,7.854709,27
1294456,11.402049,42
1294528,18.736971,69
1294544,11.575922,64
1294616,14.147777,52
1294624,8.169821,21
1294672,18.944579,64
1294672,12.646708,39
1294736,9.594639,24
1294792,12.765749,55
1294840,4.445155,27
1294888,8.18139,34
1294920,18.315044,70
1294928,9.421612,32
1295064,8.403266,34
1295104,7.683947,23
1295160,4.203927,7
1295184,12.370271,43
1295208,6.705928,18
1295224,18.915762,69
1295256,18.42202,65
1295264,13.107421,42
1295288,2.509189,3
1295296,14.612465,51
1295360,3.742156,22
1295424,16.198083,112
1295464,4.229203,13
1295512,9.296899,27
1295584,12.112818,45
1295584,11.360826,41
1295592,10.209643,54
1295704,9.107967,24
1295736,10.891876,34
1295784,7.424861,25
1295816,-0.510774,4
1295872,15.392205,56
1295992,13.372604,50
1295992,16.918449,98
1296072,13.969749,42
1296104,2.151439,14
1296208,13.205581,49
1296224,18.829143,65
1296264,-0.603852,5
1296288,21.057116,125
1296312,8.154167,91
1296320,14.931887,56
1296376,0.331151,21
1296408,5.646493,15
1296456,15.869117,48
1296464,8.999431,59
1296472,7.063619,26
1296512,6.41506,24
1296576,13.506187,59
1296720,8.61373,43
1296752,14.390675,55
1296752,12.555401,37
1296776,9.348653,25
1296824,14.986081,52
1296888,15.999964,47
1297048,9.172193,28
1297048,19.135959,73
1297064,21.6783,74
1297064,8.393716,36
1297088,12.363492,42
1297096,10.611913,43
1297152,4.607533,33
1297176,8.986967,57
1297184,-0.804506,1
1297288,4.502538,24
1297344,8.823834,24
1297408,5.734636,45
1297416,12.777961,41
1297448,13.678449,48
1297480,13.281441,54
1297504,10.032478,40
1297544,6.169601,16
1297600,21.06341,67
1297616,10.433898,41
1297672,-0.157135,16
1297744,14.680318,50
1297808,9.029612,26
1297856,12.377703,44
1297904,9.728107,29
1297968,6.148671,20
1298008,16.575957,66
1298024,14.597498,51
1298112,14.376932,46
1298120,10.52653,33
1298232,12.199073,41
1298248,4.429663,100
1298272,7.454524,33
1298304,8.874959,42
1298336,5.22333,13
1298344,10.170444,40
1298528,18.325306,140
1298544,11.533909,37
1298560,14.91575,55
1298600,7.614441,32
1298616,4.085961,9
1298624,11.775329,44
1298632,17.437373,65
1298648,2.321845,3
1298656,4.256135,7
1298776,15.587654,55
1298864,4.275523,27
1298936,11.834502,35
1298952,14.737501,53
1299040,17.54224,60
1299048,15.217679,93
1299048,15.131796,54
1299080,10.129712,38
1299136,10.896227,34
1299160,16.234018,66
1299160,9.121759,28
1299216,3.889577,21
1299232,6.560072,19
1299280,9.941502,29
1299360,7.978294,25
1299360,16.43691,51
1299368,10.852418,29
1299368,13.834317,41
1299384,-0.636292,3
1299416,10.264115,32
1299456,4.947968,11
1299480,3.328565,8
1299488,9.384229,32
1299520,10.588355,30
1299640,12.49241,35
1299664,4.624316,26
1299696,14.824839,60
1299720,3.856445,7
1299760,15.793445,47
1299776,9.230899,37
1299864,4.85079,11
1299912,16.578457,53
1299928,7.496191,21
1299952,13.125735,73
1300032,20.297602,64
1300088,2.871264,7
1300112,17.67007,59
1300120,7.066305,24
1300160,7.978598,26
1300200,13.199471,42
1300200,15.050357,63
1300200,4.824487,14
1300432,9.731618,39
1300464,6.818258,93
1300504,12.464207,43
1300528,13.831604,41
1300568,5.675611,46
1300568,13.421817,46
1300592,18.959296,85
1300632,3.265794,5
1300664,15.161633,69
1300672,0.12455,13
1300736,9.826897,34
1300776,5.740027,26
1300832,13.873105,50
1300904,14.869243,50
1300928,9.029535,32
1300944,8.986434,26
1301120,14.082197,61
1301160,15.223114,79
1301168,9.544465,42
1301184,11.61712,65
1301216,-0.332644,7
1301280,15.674257,47
1301296,-0.839486,2
1301296,13.659751,65
1301344,16.263946,52
1301376,8.027232,24
1301456,20.252375,64
1301512,9.408832,37
1301536,12.04821,52
1301576,2.830642,5
1301584,4.298069,9
1301600,9.315481,38
1301616,2.977616,4
1301672,12.453305,63
1301688,14.208137,49
1301704,3.146205,4
1301792,9.736317,52
1301808,13.678138,44
1301816,8.364419,25
1301816,4.536181,30
1301824,1.960722,4
1301840,9.817455,30
1301872,18.184518,66
1301920,10.09466,27
1301976,10.836744,36
1302040,8.450096,28
1302056,7.0067,23
1302088,11.654979,34
1302104,12.746098,35
1302152,12.503506,43
1302248,7.320372,20
1302280,11.353775,55
1302344,14.380816,53
1302400,15.359611,53
1302400,13.732892,43
1302424,8.150733,22
1302536,5.320354,14
1302552,8.753672,26
1302568,16.202416,66
1302576,15.329988,53
1302608,5.92013,26
1302616,2.437813,1
1302624,4.145838,6
1302632,9.109868,44
1302704,6.573195,38
1302712,-0.777718,1
1302736,8.256416,25
1302752,8.674624,25
1302880,20.111715,97
1302904,3.968059,35
1302904,11.388508,42
1302992,9.592449,30
1302992,7.109389,35
1303032,15.080486,52
1303048,2.186642,7
1303088,8.22081,23
1303128,5.17129,12
1303144,17.049027,51
1303232,6.419944,18
1303232,16.480574,75
1303248,2.389152,2
1303288,11.441658,51
1303344,3.343842,14
1303392,15.892016,61
1303432,-0.387066,5
1303440,16.415977,56
1303480,-0.014825,6
1303544,4.143021,25
1303568,14.955837,55
1303656,16.917022,64
1303656,7.776731,27
1303680,12.955202,49
1303696,16.544568,56
1303712,20.901759,83
1303728,-0.954509,2
1303848,7.218674,21
1303896,9.186938,25
1303928,14.783609,48
1303960,17.70325,60
1303992,12.115871,42
1304016,4.330514,15
1304080,14.7955,64
1304096,3.589344,10
1304152,8.39436,53
1304160,11.409935,39
1304192,15.131271,67
1304216,8.325613,36
1304248,3.114433,4
1304312,7.66585,19
1304352,11.504438,34
1304368,16.016617,51
1304408,3.665642,5
1304464,5.067768,46
1304472,10.368032,28
1304520,16.661635,46
1304560,17.376999,71
1304648,14.161254,57
1304672,6.120613,14
1304712,14.747212,50
1304744,10.464477,35
1304744,11.980679,42
1304880,15.467606,45
1304880,16.346668,66
1304904,2.700853,32
1304960,10.775761,31
1304984,11.357231,39
1305048,12.152387,38
1305064,6.560844,20
1305080,9.995036,42
1305152,1.606216,85
1305256,6.198952,24
1305312,8.118482,20
1305336,18.577751,57
1305352,2.21073,2
1305368,7.794583,40
1305376,3.455242,8
1305384,10.72515,38
1305416,15.190706,54
1305416,18.331367,67
1305688,10.657068,39
1305712,7.54317,41
1305760,4.619521,9
1305784,9.920353,46
1305808,-0.599134,6
1305880,5.98956,21
1305896,17.033887,80
1305944,16.179846,72
1306040,10.9065,135
1306096,4.964637,25
1306112,8.591023,29
1306112,4.173638,9
1306144,12.590921,45
1306216,12.35216,51
1306248,12.732972,104
1306296,3.888214,118
1306320,13.915486,47
1306416,13.485724,38
1306456,13.667956,43
1306488,10.763448,43
1306664,15.296974,52
1306752,11.676059,42
1306816,13.103358,62
1306816,20.228173,75
1306856,4.767046,13
1306904,8.91013,30
1306944,13.811664,61
1306944,0.228356,5
1307080,18.34821,74
1307192,12.939147,42
1307192,11.09033,31
1307288,8.580651,26
1307456,12.251026,80
1307456,18.113521,80
1307480,11.665998,36
1307488,19.670664,68
1307496,11.996061,38
1307520,1.85988,29
1307584,3.564009,13
1307736,10.832642,30
1307736,0.152375,205
1307744,9.949807,32
1307776,-0.174503,5
1307784,11.686941,33
1307808,-0.398662,3
1307848,5.204245,14
1307880,4.36062,198
1307904,16.747072,56
1307912,9.291803,41
1308048,11.312536,38
1308064,18.664988,76
1308080,4.609923,38
1308216,10.492369,39
1308256,7.027519,22
1308256,13.012835,43
1308352,9.806212,38
1308384,23.215674,72
1308448,9.784922,29
1308536,8.071444,86
1308552,14.218957,84
1308640,17.200284,72
1308680,13.336798,53
1308704,9.597464,32
1308704,0.636446,8
1308752,16.06619,62
1308776,16.576104,53
1308832,6.805223,35
1308864,12.014659,41
1308880,18.600814,62
1308976,6.214193,14
1308976,8.635136,34
1309000,13.541585,40
1309008,7.240895,16
1309024,9.764951,31
1309064,3.711889,7
1309136,3.787716,9
1309152,-0.167003,16
1309192,14.409487,45
1309208,8.442614,29
1309216,4.868285,10
1309272,0.977444,8
1309304,12.357408,75
1309344,5.888995,16
1309352,10.503289,47
1309392,6.769097,15
1309416,5.948435,14
1309416,7.69636,33
1309456,5.733227,88
1309568,17.529952,71
1309592,10.109665,31
1309624,7.464822,21
1309624,11.747318,34
1309736,9.632698,40
1309776,8.411364,26
1309784,6.898116,20
1309920,17.384547,66
1309928,18.277308,92
1309936,10.090906,39
1309952,14.452205,45
1309968,8.334736,29
1310224,15.71929,55
1310248,22.296915,104
1310304,10.406524,44
1310376,5.659396,16
1310400,6.240878,22
1310416,16.79342,62
1310432,17.725268,62
1310456,15.577903,66
1310536,10.683444,71
1310824,14.035167,56
1310872,11.890204,42
1310872,22.386119,71
1310952,17.165974,62
1310952,0.530094,16
1311016,16.457397,75
1311072,5.329198,25
1311200,5.789711,41
1311216,11.547644,33
1311272,15.109147,105
1311272,13.241492,40
1311368,12.988577,44
1311376,7.56278,22
1311384,9.507103,39
1311472,7.165482,25
1311552,7.195975,22
1311608,14.445337,49
1311640,4.254513,11
1311672,14.083947,50
1311752,4.490342,247
1311816,6.195046,18
1311904,9.944616,37
1311904,7.784541,33
1311936,19.650896,71
1311944,6.168871,16
1311976,1.742302,9
1312000,6.732345,66
1312008,7.824593,32
1312040,0.678712,205
1312056,4.225331,14
1312080,2.227093,13
1312088,3.750185,6
1312312,16.883246,47
1312384,11.198459,41
1312400,12.503716,62
1312416,12.372383,51
1312432,8.273702,131
1312472,14.634702,48
1312472,3.666731,7
1312488,13.162499,51
1312552,4.555364,10
1312592,9.04474,74
1312712,10.593487,50
1312728,8.767653,22
1312744,-0.636467,4
1312744,10.547103,45
1312752,14.569267,44
1312816,14.888774,48
1312872,12.434678,48
1312872,16.391873,50
1312984,11.571556,30
1313000,12.667054,51
1313096,1.417737,14
1313128,13.954307,47
1313240,16.987307,62
1313264,7.08168,67
1313288,13.226223,59
1313296,-1.283832,1
1313400,6.503336,20
1313472,14.037295,43
1313488,19.954392,77
1313520,8.981677,28
1313528,15.060746,66
1313584,9.17243,61
1313600,10.774507,42
1313624,6.598094,17
1313832,13.455502,39
1313872,16.697405,59
1313888,12.846377,45
1313912,11.493935,55
1314048,14.072389,56
1314136,4.076093,158
1314160,9.423502,31
1314256,5.412524,53
1314304,13.408264,54
1314344,18.05047,90
1314448,16.269843,50
1314464,6.085351,15
1314544,15.699442,48
1314624,13.722158,61
1314856,13.748586,49
1314880,17.310947,72
1314952,8.099692,41
1314984,18.652412,137
1315088,21.277876,68
1315104,8.548695,28
1315136,13.511982,86
1315136,20.425969,110
1315168,4.034917,10
1315184,7.592437,25
1315248,6.27649,14
1315256,-0.726885,1
1315296,7.362582,24
1315328,7.086317,24
1315376,0.707082,6
1315384,20.632184,66
1315424,9.470116,30
1315432,4.620755,17
1315512,17.793713,70
1315616,6.287371,23
1315776,15.526875,49
1315784,7.119093,45
1315840,11.280434,58
1315944,6.592481,21
1315944,6.570191,86
1315976,6.048374,17
1315984,8.932227,46
1316056,3.260065,14
1316064,6.088719,310
1316080,-1.212391,2
1316168,8.069689,24
1316224,11.413532,35
1316240,4.556625,91
1316312,16.291538,66
1316360,13.898301,149
1316392,14.518401,42
1316400,2.980265,5
1316416,2.596838,3
1316440,10.135113,34
1316464,10.337009,30
1316480,9.052974,30
1316504,4.101245,13
1316536,11.614618,57
1316552,2.262767,2
1316760,7.868212,43
1316784,-0.411829,3
1316832,7.898064,41
1316856,17.516843,68
1316888,13.599147,42
1316896,11.165638,52
1316904,4.447871,9
1316976,18.752516,124
1317016,5.827358,15
1317080,10.993815,37
1317096,6.482424,24
1317120,23.40133,82
1317208,25.249523,96
1317216,3.563553,12
1317256,6.90828,20
